,dates,txs
503,2020-01-26,1316
504,2020-01-27,1767
505,2020-01-28,1717
506,2020-01-29,1834
507,2020-01-30,1630
508,2020-01-31,1638
509,2020-02-01,1706
510,2020-02-02,1890
511,2020-02-03,1951
512,2020-02-04,1006
513,2020-02-05,1891
514,2020-02-06,1659
515,2020-02-07,2150
516,2020-02-08,2958
517,2020-02-09,2200
518,2020-02-10,2082
519,2020-02-11,2283
520,2020-02-12,2328
521,2020-02-13,2454
522,2020-02-14,2243
523,2020-02-15,2132
524,2020-02-16,2247
525,2020-02-17,2408
526,2020-02-18,2433
527,2020-02-19,2328
528,2020-02-20,2388
529,2020-02-21,2290
530,2020-02-22,2219
531,2020-02-23,2400
532,2020-02-24,2584
533,2020-02-25,2560
534,2020-02-26,3122
535,2020-02-27,3194
536,2020-02-28,3227
537,2020-02-29,2930
538,2020-03-01,2922
539,2020-03-02,3174
540,2020-03-03,3146
541,2020-03-04,3055
542,2020-03-05,3213
543,2020-03-06,3362
544,2020-03-07,2107
545,2020-03-08,3732
546,2020-03-09,3677
547,2020-03-10,3680
548,2020-03-11,3447
549,2020-03-12,2045
550,2020-03-13,2664
551,2020-03-14,4464
552,2020-03-15,2977
553,2020-03-16,3913
554,2020-03-17,5346
555,2020-03-18,4901
556,2020-03-19,4527
557,2020-03-20,4648
558,2020-03-21,4465
559,2020-03-22,4428
560,2020-03-23,4425
561,2020-03-24,4986
562,2020-03-25,4854
563,2020-03-26,4863
564,2020-03-27,5112
565,2020-03-28,4280
566,2020-03-29,4461
567,2020-03-30,4828
568,2020-03-31,4353
569,2020-04-01,4426
570,2020-04-02,5911
571,2020-04-03,5113
572,2020-04-04,5445
573,2020-04-05,5708
574,2020-04-06,5177
575,2020-04-07,4703
576,2020-04-08,5038
577,2020-04-09,4281
578,2020-04-10,4886
579,2020-04-11,5664
580,2020-04-12,7851
581,2020-04-13,8205
582,2020-04-14,8294
583,2020-04-15,7310
584,2020-04-16,5299
585,2020-04-17,7398
586,2020-04-18,7246
587,2020-04-19,7132
588,2020-04-20,7254
589,2020-04-21,6352
590,2020-04-22,6864
591,2020-04-23,7501
592,2020-04-24,7010
593,2020-04-25,8039
594,2020-04-26,8545
595,2020-04-27,7847
596,2020-04-28,7351
597,2020-04-29,5241
598,2020-04-30,6752
599,2020-05-01,9560
600,2020-05-02,9686
601,2020-05-03,9993
602,2020-05-04,6247
603,2020-05-05,12852
604,2020-05-06,12837
605,2020-05-07,9745
606,2020-05-08,9707
607,2020-05-09,8285
608,2020-05-10,9218
609,2020-05-11,5522
610,2020-05-12,8934
611,2020-05-13,11298
612,2020-05-14,9603
613,2020-05-15,7821
614,2020-05-16,8282
615,2020-05-17,9877
616,2020-05-18,10919
617,2020-05-19,8917
618,2020-05-20,8442
619,2020-05-21,4902
620,2020-05-22,7868
621,2020-05-23,6529
622,2020-05-24,11113
623,2020-05-25,14157
624,2020-05-26,12648
625,2020-05-27,6528
626,2020-05-28,9031
627,2020-05-29,3798
628,2020-05-30,9078
629,2020-05-31,11931
630,2020-06-01,6806
631,2020-06-02,6970
632,2020-06-03,9094
633,2020-06-04,8159
634,2020-06-05,7920
635,2020-06-06,9076
636,2020-06-07,10891
637,2020-06-08,9357
638,2020-06-09,10042
639,2020-06-10,6850
640,2020-06-11,5293
641,2020-06-12,6372
642,2020-06-13,9902
643,2020-06-14,8241
644,2020-06-15,3280
645,2020-06-16,3572
646,2020-06-17,4100
647,2020-06-18,4160
648,2020-06-19,5706
649,2020-06-20,5965
650,2020-06-21,5842
651,2020-06-22,4274
652,2020-06-23,2690
653,2020-06-24,2221
654,2020-06-25,1716
655,2020-06-26,2138
656,2020-06-27,3062
657,2020-06-28,3252
658,2020-06-29,2493
659,2020-06-30,2255
