,dates,txs
610,2019-07-31,44215
611,2019-08-01,40992
612,2019-08-02,40925
613,2019-08-03,34467
614,2019-08-04,32737
615,2019-08-05,45131
616,2019-08-06,42444
617,2019-08-07,42041
618,2019-08-08,46570
619,2019-08-09,43447
620,2019-08-10,42486
621,2019-08-11,41818
622,2019-08-12,50344
623,2019-08-13,56677
624,2019-08-14,45667
625,2019-08-15,49205
626,2019-08-16,45762
627,2019-08-17,38829
628,2019-08-18,42296
629,2019-08-19,67378
630,2019-08-20,87512
631,2019-08-21,101336
632,2019-08-22,108549
633,2019-08-23,124051
634,2019-08-24,110725
635,2019-08-25,127362
636,2019-08-26,131344
637,2019-08-27,129012
638,2019-08-28,92375
639,2019-08-29,101030
640,2019-08-30,104162
641,2019-08-31,117741
642,2019-09-01,129457
643,2019-09-02,169718
644,2019-09-03,141200
645,2019-09-04,145010
646,2019-09-05,167021
647,2019-09-06,185255
648,2019-09-07,173104
649,2019-09-08,178099
650,2019-09-09,188621
651,2019-09-10,170693
652,2019-09-11,151794
653,2019-09-12,167642
654,2019-09-13,146567
655,2019-09-14,136483
656,2019-09-15,126962
657,2019-09-16,148541
658,2019-09-17,136193
659,2019-09-18,123925
660,2019-09-19,124224
661,2019-09-20,113617
662,2019-09-21,63247
663,2019-09-22,67812
664,2019-09-23,75656
665,2019-09-24,101131
666,2019-09-25,97885
667,2019-09-26,80185
668,2019-09-27,81405
669,2019-09-28,85825
670,2019-09-29,65879
671,2019-09-30,72536
672,2019-10-01,68837
673,2019-10-02,62500
674,2019-10-03,61010
675,2019-10-04,64104
676,2019-10-05,62631
677,2019-10-06,56739
678,2019-10-07,71014
679,2019-10-08,74682
680,2019-10-09,85636
681,2019-10-10,82662
682,2019-10-11,76203
683,2019-10-12,82734
684,2019-10-13,75601
685,2019-10-14,88816
686,2019-10-15,78646
687,2019-10-16,104583
688,2019-10-17,97719
689,2019-10-18,94104
690,2019-10-19,78594
691,2019-10-20,70316
692,2019-10-21,80917
693,2019-10-22,87793
694,2019-10-23,84748
695,2019-10-24,81100
696,2019-10-25,91360
697,2019-10-26,84471
698,2019-10-27,69210
699,2019-10-28,86713
700,2019-10-29,88717
701,2019-10-30,84906
702,2019-10-31,87448
703,2019-11-01,86240
704,2019-11-02,75156
705,2019-11-03,77516
706,2019-11-04,80920
707,2019-11-05,87428
708,2019-11-06,86883
709,2019-11-07,90440
710,2019-11-08,85731
711,2019-11-09,77083
712,2019-11-10,79064
713,2019-11-11,96329
714,2019-11-12,95854
715,2019-11-13,97249
716,2019-11-14,86394
717,2019-11-15,87670
718,2019-11-16,77177
719,2019-11-17,74137
720,2019-11-18,88053
721,2019-11-19,90425
722,2019-11-20,90329
723,2019-11-21,102489
724,2019-11-22,107906
725,2019-11-23,96399
726,2019-11-24,79307
727,2019-11-25,110170
728,2019-11-26,99679
