,dates,txs
539,2019-05-21,786
540,2019-05-22,1042
541,2019-05-23,880
542,2019-05-24,1107
543,2019-05-25,1139
544,2019-05-26,1029
545,2019-05-27,1443
546,2019-05-28,1489
547,2019-05-29,1718
548,2019-05-30,1855
549,2019-05-31,1444
550,2019-06-01,2144
551,2019-06-02,3026
552,2019-06-03,2218
553,2019-06-04,2170
554,2019-06-05,2014
555,2019-06-06,2213
556,2019-06-07,1804
557,2019-06-08,1938
558,2019-06-09,1820
559,2019-06-10,2135
560,2019-06-11,3052
561,2019-06-12,3733
562,2019-06-13,3455
563,2019-06-14,3895
564,2019-06-15,3103
565,2019-06-16,2983
566,2019-06-17,3030
567,2019-06-18,2583
568,2019-06-19,3603
569,2019-06-20,3666
570,2019-06-21,3485
571,2019-06-22,3803
572,2019-06-23,3057
573,2019-06-24,3940
574,2019-06-25,4158
575,2019-06-26,3048
576,2019-06-27,4169
577,2019-06-28,3779
578,2019-06-29,3690
579,2019-06-30,3534
580,2019-07-01,4277
581,2019-07-02,3597
582,2019-07-03,3519
583,2019-07-04,4871
584,2019-07-05,4406
585,2019-07-06,3851
586,2019-07-07,3714
587,2019-07-08,5218
588,2019-07-09,7922
589,2019-07-10,8172
590,2019-07-11,7679
591,2019-07-12,7788
592,2019-07-13,7185
593,2019-07-14,7025
594,2019-07-15,9878
595,2019-07-16,7045
596,2019-07-17,9598
597,2019-07-18,8800
598,2019-07-19,7381
599,2019-07-20,7632
600,2019-07-21,7203
601,2019-07-22,7092
602,2019-07-23,8113
603,2019-07-24,7733
604,2019-07-25,8985
605,2019-07-26,10460
606,2019-07-27,7600
607,2019-07-28,7784
608,2019-07-29,10075
609,2019-07-30,8310
610,2019-07-31,9346
611,2019-08-01,9336
612,2019-08-02,10579
613,2019-08-03,7599
614,2019-08-04,6972
615,2019-08-05,9174
616,2019-08-06,8404
617,2019-08-07,8183
618,2019-08-08,8518
619,2019-08-09,7954
620,2019-08-10,8615
621,2019-08-11,7027
